bpm	107.0
1	0.60	8	0	7	0	1	0	0	0
1	0.15	0	1	0	5	0	0	0	0
1	0.15	0	1	0	5	0	0	0	0
1	0.15	1	0	5	0	0	0	0	0
1	0.15	0	1	0	7	0	0	0	0
1	0.30	8	0	7	0	1	0	0	0
1	0.15	0	1	0	5	0	0	0	0
1	0.15	0	1	0	5	0	0	0	0
1	0.15	1	0	5	0	0	0	0	0
1	0.15	0	1	0	7	0	0	0	0
1	0.30	6	0	5	0	1	0	0	0
1	0.15	0	1	0	5	0	0	0	0
1	0.15	0	1	0	5	0	0	0	0
1	0.15	1	0	5	0	0	0	0	0
2	0.15	0	1	0	7	0	0	0	0
2	0.30	6	0	5	0	1	0	0	0
2	0.15	0	1	0	5	0	0	0	0
2	0.15	0	1	0	5	0	0	0	0
2	0.15	1	0	5	0	0	0	0	0
2	0.15	0	1	0	7	0	0	0	0
2	0.30	8	0	7	0	1	0	0	0
2	0.15	0	1	0	7	0	0	0	0
2	0.15	1	0	7	0	0	0	0	0
2	0.15	0	4	0	7	0	0	0	0
2	0.15	3	0	7	0	0	0	0	0
2	0.15	0	3	0	7	0	0	0	0
2	0.15	2	0	7	0	0	0	0	0
2	0.15	0	2	0	7	0	0	0	0
3	0.15	7	0	5	0	1	0	0	0
3	0.30	6	0	5	0	0	0	0	0
3	0.30	6	1	5	5	0	0	0	0
3	0.30	6	0	5	0	0	0	0	0
3	0.15	0	0	0	0	1	0	0	0
3	0.15	6	0	5	0	0	0	0	0
3	0.30	6	0	5	0	1	0	0	0
3	0.30	6	1	5	5	0	0	0	0
3	0.30	6	0	5	0	0	0	0	0
4	0.30	0	1	0	7	0	0	0	0
4	0.15	0	0	0	0	1	0	0	0
4	0.15	1	0	5	0	0	0	0	0
4	0.15	0	4	0	5	0	0	0	0
4	0.15	2	0	5	0	0	0	0	0
4	0.15	0	0	0	0	1	0	0	0
4	0.15	0	1	0	7	0	0	0	0
4	0.15	0	0	0	0	1	0	0	0
4	0.15	1	0	5	0	0	0	0	0
4	0.15	0	4	0	5	0	0	0	0
4	0.15	2	0	5	0	0	0	0	0
4	0.15	0	0	0	0	1	0	0	0
4	0.15	1	0	7	0	0	0	0	0
4	0.30	0	1	0	7	0	0	0	0
4	0.15	0	1	0	7	0	0	0	0
5	0.15	8	0	7	0	1	0	0	0
5	0.15	0	1	0	5	0	0	0	0
5	0.15	0	1	0	5	0	0	0	0
5	0.15	8	0	7	0	1	0	0	0
5	0.15	0	1	0	7	0	0	0	0
5	0.15	1	0	7	0	0	0	0	0
5	0.15	0	1	0	5	0	0	0	0
5	0.15	0	1	0	5	0	0	0	0
5	0.15	4	0	7	0	1	0	0	0
5	0.15	0	1	0	5	0	0	0	0
5	0.15	0	1	0	5	0	0	0	0
5	0.15	3	0	7	0	0	0	0	0
5	0.15	0	1	0	7	0	0	0	0
5	0.15	2	0	7	0	0	0	0	0
5	0.15	0	1	0	5	0	0	0	0
5	0.15	0	1	0	5	0	0	0	0
6	0.15	2	0	7	0	0	0	0	0
6	0.15	0	1	0	5	0	0	0	0
6	0.15	0	1	0	5	0	0	0	0
6	0.15	3	0	7	0	0	0	0	0
6	0.15	0	1	0	7	0	0	0	0
6	0.15	4	0	7	0	0	0	0	0
6	0.15	0	1	0	5	0	0	0	0
6	0.15	0	1	0	5	0	0	0	0
6	0.15	8	0	7	0	1	0	0	0
6	0.15	0	1	0	5	0	0	0	0
6	0.15	0	1	0	5	0	0	0	0
6	0.15	6	0	7	0	1	0	0	0
6	0.15	0	1	0	7	0	0	0	0
6	0.15	1	0	7	0	0	0	0	0
6	0.15	0	1	0	5	0	0	0	0
6	0.15	0	1	0	5	0	0	0	0
7	0.15	1	0	5	0	0	0	0	0
7	0.075	0	1	0	5	0	0	0	0
7	0.075	1	0	5	0	0	0	0	0
7	0.15	0	1	0	7	0	0	0	0
7	0.15	1	0	5	0	0	0	0	0
7	0.075	0	1	0	5	0	0	0	0
7	0.075	1	0	5	0	0	0	0	0
7	0.15	0	1	0	7	0	0	0	0
7	0.15	1	0	5	0	0	0	0	0
7	0.15	0	1	0	5	0	0	0	0
7	0.15	4	0	5	0	0	0	0	0
7	0.075	0	4	0	5	0	0	0	0
7	0.075	4	0	5	0	0	0	0	0
7	0.15	0	4	0	7	0	0	0	0
7	0.15	3	0	5	0	0	0	0	0
7	0.075	0	3	0	5	0	0	0	0
7	0.075	3	0	5	0	0	0	0	0
7	0.15	0	3	0	7	0	0	0	0
7	0.15	2	0	5	0	0	0	0	0
7	0.15	0	2	0	5	0	0	0	0
8	0.15	2	0	5	0	1	0	0	0
8	0.15	0	2	0	5	0	0	0	0
8	0.15	2	0	5	0	0	0	0	0
8	0.15	0	0	0	0	1	0	0	0
8	0.15	0	1	0	5	0	0	0	0
8	0.15	0	0	0	0	1	0	0	0
